,seqnames,start,end,width,strand,sumReadsM,sumReadsN,Propdiff.CHG.Fvb4,context,group
1,Fvb4,1,50000,50000,*,6760,54815,0.0131492405342549,CHG,AK_FK
2,Fvb4,50001,100000,50000,*,16026,36705,0.031660749650947,CHG,AK_FK
3,Fvb4,100001,150000,50000,*,14510,50811,0.0147651659427157,CHG,AK_FK
4,Fvb4,150001,200000,50000,*,10434,46250,0.0368725530895737,CHG,AK_FK
5,Fvb4,200001,250000,50000,*,8109,55714,0.00708228341933084,CHG,AK_FK
6,Fvb4,250001,300000,50000,*,10084,52367,0.0147208408513195,CHG,AK_FK
7,Fvb4,300001,350000,50000,*,8286,54539,0.0249562665028341,CHG,AK_FK
8,Fvb4,350001,400000,50000,*,6206,45662,0.0708234366448242,CHG,AK_FK
9,Fvb4,400001,450000,50000,*,5149,52572,0.00235057669921197,CHG,AK_FK
10,Fvb4,450001,500000,50000,*,3499,62469,0.00546220211064928,CHG,AK_FK
11,Fvb4,500001,550000,50000,*,10088,38992,0.0489413580891832,CHG,AK_FK
12,Fvb4,550001,600000,50000,*,8572,50114,0.0267741063876843,CHG,AK_FK
13,Fvb4,600001,650000,50000,*,3820,47543,0.00270545911821179,CHG,AK_FK
14,Fvb4,650001,700000,50000,*,12756,47005,0.0502358964027778,CHG,AK_FK
15,Fvb4,700001,750000,50000,*,7822,57326,0.0222807129162524,CHG,AK_FK
16,Fvb4,750001,800000,50000,*,2769,37541,-0.0584794012466353,CHG,AK_FK
17,Fvb4,800001,850000,50000,*,506,2478,-0.189810499631192,CHG,AK_FK
18,Fvb4,850001,900000,50000,*,653,854,0.0359774762140398,CHG,AK_FK
19,Fvb4,900001,950000,50000,*,572,1172,-0.231933986731559,CHG,AK_FK
20,Fvb4,950001,1000000,50000,*,7255,50761,0.0139908583462135,CHG,AK_FK
21,Fvb4,1000001,1050000,50000,*,7976,51515,0.0280981951363277,CHG,AK_FK
22,Fvb4,1050001,1100000,50000,*,10242,53973,0.0287939689196169,CHG,AK_FK
23,Fvb4,1100001,1150000,50000,*,3703,40806,-0.0267742969432188,CHG,AK_FK
24,Fvb4,1150001,1200000,50000,*,6200,28232,-0.105951033348286,CHG,AK_FK
25,Fvb4,1200001,1250000,50000,*,16314,37436,-0.0369928269215377,CHG,AK_FK
26,Fvb4,1250001,1300000,50000,*,8924,47668,-0.0586186750282099,CHG,AK_FK
27,Fvb4,1300001,1350000,50000,*,4945,43428,-0.0230432132385013,CHG,AK_FK
28,Fvb4,1350001,1400000,50000,*,6198,59659,-0.00195633017001463,CHG,AK_FK
29,Fvb4,1400001,1450000,50000,*,7807,55598,0.00174478955862653,CHG,AK_FK
30,Fvb4,1450001,1500000,50000,*,10668,50941,0.028062807122497,CHG,AK_FK
31,Fvb4,1500001,1550000,50000,*,8634,56132,0.00120072639710869,CHG,AK_FK
32,Fvb4,1550001,1600000,50000,*,4408,57987,-0.000844891501417963,CHG,AK_FK
33,Fvb4,1600001,1650000,50000,*,11344,40516,0.0285148482282835,CHG,AK_FK
34,Fvb4,1650001,1700000,50000,*,20830,48795,0.0299629929753884,CHG,AK_FK
35,Fvb4,1700001,1750000,50000,*,11889,39207,0.0287053545962346,CHG,AK_FK
36,Fvb4,1750001,1800000,50000,*,5518,51235,0.0260265078069687,CHG,AK_FK
37,Fvb4,1800001,1850000,50000,*,15520,42432,0.00679996758911317,CHG,AK_FK
38,Fvb4,1850001,1900000,50000,*,14181,26001,0.0241342623780703,CHG,AK_FK
