,seqnames,start,end,width,strand,sumReadsM,sumReadsN,Propdiff.CG.Fvb6,context,group
1,Fvb6,1,50000,50000,*,15184,29880,0.0341498248158852,CG,AL_FL
2,Fvb6,50001,100000,50000,*,6966,25239,0.0339012221106865,CG,AL_FL
3,Fvb6,100001,150000,50000,*,10106,30188,0.0297202705396671,CG,AL_FL
4,Fvb6,150001,200000,50000,*,16528,26081,0.0580742554600039,CG,AL_FL
5,Fvb6,200001,250000,50000,*,7213,12088,-0.0545973521585735,CG,AL_FL
6,Fvb6,250001,300000,50000,*,7419,33182,0.0516320021640372,CG,AL_FL
7,Fvb6,300001,350000,50000,*,7019,31038,0.0593380003258153,CG,AL_FL
8,Fvb6,350001,400000,50000,*,5058,25119,0.0186991410820167,CG,AL_FL
9,Fvb6,400001,450000,50000,*,29204,40436,0.082189733425045,CG,AL_FL
10,Fvb6,450001,500000,50000,*,11144,24861,0.0277442240594123,CG,AL_FL
11,Fvb6,500001,550000,50000,*,8734,32425,0.0480310435673185,CG,AL_FL
12,Fvb6,550001,600000,50000,*,6726,36263,0.0324059893122351,CG,AL_FL
13,Fvb6,600001,650000,50000,*,4274,43746,0.0015059752888269,CG,AL_FL
14,Fvb6,650001,700000,50000,*,3666,16964,0.0728800712514285,CG,AL_FL
15,Fvb6,700001,750000,50000,*,10910,23683,-0.00256899565887853,CG,AL_FL
16,Fvb6,750001,800000,50000,*,13881,31211,0.0376239635159318,CG,AL_FL
17,Fvb6,800001,850000,50000,*,4022,30111,0.0172402833737323,CG,AL_FL
18,Fvb6,850001,900000,50000,*,10203,28390,0.0600606281650266,CG,AL_FL
19,Fvb6,900001,950000,50000,*,13050,32442,0.119788224028347,CG,AL_FL
20,Fvb6,950001,1000000,50000,*,8272,23795,0.0523633846106706,CG,AL_FL
21,Fvb6,1000001,1050000,50000,*,9948,20201,-0.0132027867453775,CG,AL_FL
22,Fvb6,1050001,1100000,50000,*,35185,41454,0.0853672285902686,CG,AL_FL
23,Fvb6,1100001,1150000,50000,*,11422,26683,0.0796276209874854,CG,AL_FL
24,Fvb6,1150001,1200000,50000,*,12929,29849,0.299124264870225,CG,AL_FL
25,Fvb6,1200001,1250000,50000,*,8250,32028,0.0949720858690344,CG,AL_FL
26,Fvb6,1250001,1300000,50000,*,10078,28447,0.144403654968518,CG,AL_FL
27,Fvb6,1300001,1350000,50000,*,4717,32652,0.0272528488048345,CG,AL_FL
28,Fvb6,1350001,1400000,50000,*,7707,25869,0.0752357336376819,CG,AL_FL
29,Fvb6,1400001,1450000,50000,*,8861,20302,0.0277265254751261,CG,AL_FL
30,Fvb6,1450001,1500000,50000,*,7251,28179,0.00354832155290907,CG,AL_FL
31,Fvb6,1500001,1550000,50000,*,8868,35200,-0.000733718479562939,CG,AL_FL
32,Fvb6,1550001,1600000,50000,*,2239,10331,0.130975062227824,CG,AL_FL
33,Fvb6,1600001,1650000,50000,*,7748,29314,0.00809641918954668,CG,AL_FL
34,Fvb6,1650001,1700000,50000,*,7588,23446,0.0137115132765587,CG,AL_FL
35,Fvb6,1700001,1750000,50000,*,9181,29393,0.0510192175666561,CG,AL_FL
36,Fvb6,1750001,1800000,50000,*,7683,31339,0.0621712110483227,CG,AL_FL
37,Fvb6,1800001,1850000,50000,*,6761,23131,0.0489921466282019,CG,AL_FL
38,Fvb6,1850001,1900000,50000,*,5609,29144,0.0281478599511566,CG,AL_FL
39,Fvb6,1900001,1950000,50000,*,6106,32592,0.0503043241370164,CG,AL_FL
40,Fvb6,1950001,2000000,50000,*,14291,52975,0.0250308947708435,CG,AL_FL
41,Fvb6,2000001,2050000,50000,*,11022,38339,0.063875278503919,CG,AL_FL
42,Fvb6,2050001,2100000,50000,*,9088,41164,0.0821205795188431,CG,AL_FL
43,Fvb6,2100001,2150000,50000,*,18397,28600,0.11053266828672,CG,AL_FL
44,Fvb6,2150001,2200000,50000,*,11969,22777,0.0249037118435349,CG,AL_FL
45,Fvb6,2200001,2250000,50000,*,10397,23744,0.0347624164167706,CG,AL_FL
46,Fvb6,2250001,2300000,50000,*,8936,32562,-0.00480200089761962,CG,AL_FL
47,Fvb6,2300001,2350000,50000,*,10435,27222,0.0822536723982832,CG,AL_FL
48,Fvb6,2350001,2400000,50000,*,8284,17047,0.0852319332142695,CG,AL_FL
49,Fvb6,2400001,2450000,50000,*,11715,24553,0.208127559439421,CG,AL_FL
50,Fvb6,2450001,2500000,50000,*,469,2071,-0.363983038976406,CG,AL_FL
51,Fvb6,2500001,2550000,50000,*,5591,16840,0.10488848182294,CG,AL_FL
52,Fvb6,2550001,2600000,50000,*,7943,17882,0.0740562820191647,CG,AL_FL
53,Fvb6,2600001,2650000,50000,*,10994,25302,0.0648650618200197,CG,AL_FL
54,Fvb6,2650001,2700000,50000,*,9871,28749,0.0342692868289212,CG,AL_FL
55,Fvb6,2700001,2750000,50000,*,7317,28906,0.0980296260543286,CG,AL_FL
56,Fvb6,2750001,2800000,50000,*,4804,23816,0.0573816839333826,CG,AL_FL
57,Fvb6,2800001,2850000,50000,*,2142,5941,0.0175991429361966,CG,AL_FL
58,Fvb6,2850001,2900000,50000,*,746,7587,-0.0565735416318264,CG,AL_FL
59,Fvb6,2900001,2950000,50000,*,7732,25884,0.111883183495906,CG,AL_FL
60,Fvb6,2950001,3000000,50000,*,7596,27327,0.0517560197656805,CG,AL_FL
61,Fvb6,3000001,3050000,50000,*,12479,29486,0.0479544185889901,CG,AL_FL
62,Fvb6,3050001,3100000,50000,*,3889,25589,0.041271159222023,CG,AL_FL
63,Fvb6,3100001,3150000,50000,*,5326,16602,0.0880115527808797,CG,AL_FL
64,Fvb6,3150001,3200000,50000,*,25639,35199,0.234756230148367,CG,AL_FL
65,Fvb6,3200001,3250000,50000,*,7294,31092,0.038816756561482,CG,AL_FL
66,Fvb6,3250001,3300000,50000,*,8936,32377,0.0368761436123548,CG,AL_FL
67,Fvb6,3300001,3350000,50000,*,12267,24392,0.146995367185695,CG,AL_FL
