,seqnames,start,end,width,strand,sumReadsM,sumReadsN,Propdiff.CHG.Fvb4,context,group
1,Fvb4,1,50000,50000,*,5095,43658,0.00211267252531305,CHG,AL_FL
2,Fvb4,50001,100000,50000,*,12345,30094,0.0592938045823766,CHG,AL_FL
3,Fvb4,100001,150000,50000,*,11860,43656,-0.0919541139820414,CHG,AL_FL
4,Fvb4,150001,200000,50000,*,8120,37542,0.0438500647116509,CHG,AL_FL
5,Fvb4,200001,250000,50000,*,6414,45148,0.0108617993530852,CHG,AL_FL
6,Fvb4,250001,300000,50000,*,8606,45273,-0.0058603966813586,CHG,AL_FL
7,Fvb4,300001,350000,50000,*,6298,45816,-0.0160445786724508,CHG,AL_FL
8,Fvb4,350001,400000,50000,*,4683,38809,0.0384648448024941,CHG,AL_FL
9,Fvb4,400001,450000,50000,*,3736,40963,0.0220414206979319,CHG,AL_FL
10,Fvb4,450001,500000,50000,*,2850,50291,0.000314029271922533,CHG,AL_FL
11,Fvb4,500001,550000,50000,*,7396,30476,0.131476240361109,CHG,AL_FL
12,Fvb4,550001,600000,50000,*,6684,40689,0.0397283171005799,CHG,AL_FL
13,Fvb4,600001,650000,50000,*,2892,39806,0.0220936906248198,CHG,AL_FL
14,Fvb4,650001,700000,50000,*,8953,35470,0.0404934193813906,CHG,AL_FL
15,Fvb4,700001,750000,50000,*,5776,47060,0.0246084121994333,CHG,AL_FL
16,Fvb4,750001,800000,50000,*,2102,29014,-0.0118072042224121,CHG,AL_FL
17,Fvb4,800001,850000,50000,*,356,2136,-0.203755474792657,CHG,AL_FL
18,Fvb4,850001,900000,50000,*,432,627,-0.15586851634518,CHG,AL_FL
19,Fvb4,900001,950000,50000,*,221,658,-0.189519221866209,CHG,AL_FL
20,Fvb4,950001,1000000,50000,*,5420,42847,0.0439400723734818,CHG,AL_FL
21,Fvb4,1000001,1050000,50000,*,5898,39950,0.0475903002854885,CHG,AL_FL
22,Fvb4,1050001,1100000,50000,*,7216,41705,0.029156779874397,CHG,AL_FL
23,Fvb4,1100001,1150000,50000,*,2709,32375,-0.033901890698757,CHG,AL_FL
24,Fvb4,1150001,1200000,50000,*,4835,22794,-0.10279203070644,CHG,AL_FL
25,Fvb4,1200001,1250000,50000,*,11952,29836,-0.16675907610528,CHG,AL_FL
26,Fvb4,1250001,1300000,50000,*,6516,37886,-0.0312915816615333,CHG,AL_FL
27,Fvb4,1300001,1350000,50000,*,3799,34269,-0.139018424547597,CHG,AL_FL
28,Fvb4,1350001,1400000,50000,*,4639,42188,0.00201078492532974,CHG,AL_FL
29,Fvb4,1400001,1450000,50000,*,6035,42978,0.0234216452885804,CHG,AL_FL
30,Fvb4,1450001,1500000,50000,*,8213,42201,0.101135611181595,CHG,AL_FL
31,Fvb4,1500001,1550000,50000,*,7112,44031,0.0880297766552462,CHG,AL_FL
32,Fvb4,1550001,1600000,50000,*,3925,47799,0.0369986698221702,CHG,AL_FL
33,Fvb4,1600001,1650000,50000,*,7630,31576,0.159546889057374,CHG,AL_FL
34,Fvb4,1650001,1700000,50000,*,16165,38046,0.0538236255928611,CHG,AL_FL
35,Fvb4,1700001,1750000,50000,*,9050,31002,0.186887064739858,CHG,AL_FL
36,Fvb4,1750001,1800000,50000,*,4519,42796,0.0435381882796239,CHG,AL_FL
37,Fvb4,1800001,1850000,50000,*,11170,32768,0.0617782320259541,CHG,AL_FL
38,Fvb4,1850001,1900000,50000,*,10883,20702,-0.224703713786429,CHG,AL_FL
39,Fvb4,1900001,1950000,50000,*,10021,30493,-0.27302382553531,CHG,AL_FL
40,Fvb4,1950001,2000000,50000,*,11487,27770,-0.182529000593284,CHG,AL_FL
41,Fvb4,2000001,2050000,50000,*,9008,34865,0.159560847472089,CHG,AL_FL
42,Fvb4,2050001,2100000,50000,*,8588,38625,0.0492356257707398,CHG,AL_FL
43,Fvb4,2100001,2150000,50000,*,10910,50437,0.0364577362791681,CHG,AL_FL
44,Fvb4,2150001,2200000,50000,*,7833,32691,0.0385331312266018,CHG,AL_FL
45,Fvb4,2200001,2250000,50000,*,10331,39507,0.104309882482472,CHG,AL_FL
46,Fvb4,2250001,2300000,50000,*,3769,37284,0.0204826207796688,CHG,AL_FL
47,Fvb4,2300001,2350000,50000,*,5656,27708,-0.00228148493631386,CHG,AL_FL
48,Fvb4,2350001,2400000,50000,*,9026,36570,-0.00112103935837371,CHG,AL_FL
49,Fvb4,2400001,2450000,50000,*,8018,29120,0.0551901444004681,CHG,AL_FL
50,Fvb4,2450001,2500000,50000,*,5185,37289,0.00377794814365295,CHG,AL_FL
51,Fvb4,2500001,2550000,50000,*,2601,42758,0.0170829356930668,CHG,AL_FL
52,Fvb4,2550001,2600000,50000,*,3729,40126,0.0197860237424567,CHG,AL_FL
53,Fvb4,2600001,2650000,50000,*,5795,33077,0.0148579372195479,CHG,AL_FL
54,Fvb4,2650001,2700000,50000,*,6736,32885,0.0128980371724204,CHG,AL_FL
55,Fvb4,2700001,2750000,50000,*,11569,27498,0.0881701323353855,CHG,AL_FL
56,Fvb4,2750001,2800000,50000,*,5125,39059,-0.0471558726847815,CHG,AL_FL
57,Fvb4,2800001,2850000,50000,*,5231,47518,0.0360845995201818,CHG,AL_FL
58,Fvb4,2850001,2900000,50000,*,6173,34370,0.0185957365357296,CHG,AL_FL
59,Fvb4,2900001,2950000,50000,*,16376,40598,-0.00498854439860208,CHG,AL_FL
60,Fvb4,2950001,3000000,50000,*,8774,20040,-0.102373109915571,CHG,AL_FL
61,Fvb4,3000001,3050000,50000,*,8537,15297,0.126565398387257,CHG,AL_FL
62,Fvb4,3050001,3100000,50000,*,2969,36571,0.0355311404270803,CHG,AL_FL
63,Fvb4,3100001,3150000,50000,*,13634,28986,0.0352685062967225,CHG,AL_FL
64,Fvb4,3150001,3200000,50000,*,7315,30843,0.0159127921804477,CHG,AL_FL
65,Fvb4,3200001,3250000,50000,*,1008,50291,0.000561252524416814,CHG,AL_FL
66,Fvb4,3250001,3300000,50000,*,2362,43596,0.0269505447026047,CHG,AL_FL
67,Fvb4,3300001,3350000,50000,*,7800,36800,-0.00685238345216815,CHG,AL_FL
68,Fvb4,3350001,3400000,50000,*,2864,46418,0.00708985152608931,CHG,AL_FL
69,Fvb4,3400001,3450000,50000,*,4505,40576,0.0443263266160635,CHG,AL_FL
70,Fvb4,3450001,3500000,50000,*,6479,34669,-0.0131183478035132,CHG,AL_FL
71,Fvb4,3500001,3550000,50000,*,6066,33686,0.00656734583922991,CHG,AL_FL
72,Fvb4,3550001,3600000,50000,*,4785,43331,0.0389684951799847,CHG,AL_FL
73,Fvb4,3600001,3650000,50000,*,6588,38010,0.00303941395484555,CHG,AL_FL
74,Fvb4,3650001,3700000,50000,*,10806,38940,0.104147952660394,CHG,AL_FL
75,Fvb4,3700001,3750000,50000,*,4306,41982,0.0311207853351116,CHG,AL_FL
76,Fvb4,3750001,3800000,50000,*,7081,32183,0.0922616037975958,CHG,AL_FL
77,Fvb4,3800001,3850000,50000,*,4828,44242,0.0279624978991439,CHG,AL_FL
78,Fvb4,3850001,3900000,50000,*,10049,37444,0.00870436001856434,CHG,AL_FL
79,Fvb4,3900001,3950000,50000,*,9285,27158,-0.0273827694485476,CHG,AL_FL
80,Fvb4,3950001,4000000,50000,*,13073,24048,-0.00725412059374564,CHG,AL_FL
81,Fvb4,4000001,4050000,50000,*,8243,38446,0.0128317010186665,CHG,AL_FL
82,Fvb4,4050001,4100000,50000,*,10267,44129,0.011991745265055,CHG,AL_FL
83,Fvb4,4100001,4150000,50000,*,14600,38532,0.275129696706961,CHG,AL_FL
84,Fvb4,4150001,4200000,50000,*,17255,42234,0.283942651173771,CHG,AL_FL
85,Fvb4,4200001,4250000,50000,*,3960,30734,0.0415420829515165,CHG,AL_FL
86,Fvb4,4250001,4300000,50000,*,13845,42094,0.0766288956085837,CHG,AL_FL
87,Fvb4,4300001,4350000,50000,*,9677,35115,0.0966543177439943,CHG,AL_FL
88,Fvb4,4350001,4400000,50000,*,3958,42958,0.0445340729645265,CHG,AL_FL
89,Fvb4,4400001,4450000,50000,*,9663,36900,0.0217170445084062,CHG,AL_FL
90,Fvb4,4450001,4500000,50000,*,4328,49512,0.0271865066389929,CHG,AL_FL
91,Fvb4,4500001,4550000,50000,*,6660,35539,0.052350537339642,CHG,AL_FL
92,Fvb4,4550001,4600000,50000,*,7654,37297,0.0427774467398508,CHG,AL_FL
93,Fvb4,4600001,4650000,50000,*,8423,16976,0.166682205268899,CHG,AL_FL
94,Fvb4,4650001,4700000,50000,*,6329,43839,-0.0906280023255776,CHG,AL_FL
95,Fvb4,4700001,4750000,50000,*,12851,39559,0.0595402281855571,CHG,AL_FL
96,Fvb4,4750001,4800000,50000,*,5830,30483,0.053172336293063,CHG,AL_FL
97,Fvb4,4800001,4850000,50000,*,3646,37118,0.0411833717436436,CHG,AL_FL
98,Fvb4,4850001,4900000,50000,*,7039,29811,0.00844065589806492,CHG,AL_FL
99,Fvb4,4900001,4950000,50000,*,13375,21186,0.0722716293368467,CHG,AL_FL
100,Fvb4,4950001,5000000,50000,*,8986,20181,0.101351558572344,CHG,AL_FL
101,Fvb4,5000001,5050000,50000,*,13933,33906,0.0514367399200927,CHG,AL_FL
102,Fvb4,5050001,5100000,50000,*,12790,26673,0.053525824765402,CHG,AL_FL
103,Fvb4,5100001,5150000,50000,*,5379,39986,-0.00794106038607847,CHG,AL_FL
104,Fvb4,5150001,5200000,50000,*,11146,30124,0.0596924905164632,CHG,AL_FL
105,Fvb4,5200001,5250000,50000,*,11350,32073,-0.326779459395735,CHG,AL_FL
106,Fvb4,5250001,5300000,50000,*,4888,32676,0.0436511083250425,CHG,AL_FL
107,Fvb4,5300001,5350000,50000,*,4205,26384,0.0555059720216624,CHG,AL_FL
108,Fvb4,5350001,5400000,50000,*,4310,42977,0.0272144244571032,CHG,AL_FL
109,Fvb4,5400001,5450000,50000,*,5907,35681,0.114759810179539,CHG,AL_FL
110,Fvb4,5450001,5500000,50000,*,3403,45313,0.0187856224850561,CHG,AL_FL
111,Fvb4,5500001,5550000,50000,*,10855,43433,0.0270831525601865,CHG,AL_FL
112,Fvb4,5550001,5600000,50000,*,6537,42600,0.0243962432428175,CHG,AL_FL
113,Fvb4,5600001,5650000,50000,*,9709,32596,0.0438552150232554,CHG,AL_FL
114,Fvb4,5650001,5700000,50000,*,8830,31006,0.126325468084158,CHG,AL_FL
115,Fvb4,5700001,5750000,50000,*,3027,30129,0.00731029769700255,CHG,AL_FL
116,Fvb4,5750001,5800000,50000,*,2563,32866,0.0247787348746176,CHG,AL_FL
117,Fvb4,5800001,5850000,50000,*,10942,34849,0.0781918996123437,CHG,AL_FL
118,Fvb4,5850001,5900000,50000,*,14292,33345,0.0739972712555909,CHG,AL_FL
119,Fvb4,5900001,5950000,50000,*,12017,32996,-0.022016185148229,CHG,AL_FL
120,Fvb4,5950001,6000000,50000,*,9845,36765,0.013448240240165,CHG,AL_FL
121,Fvb4,6000001,6050000,50000,*,7077,28358,0.0297188570788072,CHG,AL_FL
122,Fvb4,6050001,6100000,50000,*,10688,31270,-0.0482377032930985,CHG,AL_FL
123,Fvb4,6100001,6150000,50000,*,10720,36593,0.040950988044772,CHG,AL_FL
124,Fvb4,6150001,6200000,50000,*,12551,33188,0.0284517665760377,CHG,AL_FL
125,Fvb4,6200001,6250000,50000,*,10095,29379,-0.0277529790793667,CHG,AL_FL
126,Fvb4,6250001,6300000,50000,*,1818,39482,-0.00452985609456932,CHG,AL_FL
127,Fvb4,6300001,6350000,50000,*,8070,38410,0.0365546564944977,CHG,AL_FL
128,Fvb4,6350001,6400000,50000,*,6751,25103,-0.00200863415889996,CHG,AL_FL
129,Fvb4,6400001,6450000,50000,*,11478,28673,-0.000437356556640733,CHG,AL_FL
130,Fvb4,6450001,6500000,50000,*,4110,31062,-0.0125676256150428,CHG,AL_FL
131,Fvb4,6500001,6550000,50000,*,11489,35119,-0.0406806999323938,CHG,AL_FL
132,Fvb4,6550001,6600000,50000,*,8946,36104,0.0222934831423357,CHG,AL_FL
133,Fvb4,6600001,6650000,50000,*,13803,44011,0.0119274683142025,CHG,AL_FL
134,Fvb4,6650001,6700000,50000,*,4705,39001,0.0147403240617941,CHG,AL_FL
135,Fvb4,6700001,6750000,50000,*,6318,40404,0.0428961392656994,CHG,AL_FL
136,Fvb4,6750001,6800000,50000,*,5317,37223,0.0124545078128142,CHG,AL_FL
137,Fvb4,6800001,6850000,50000,*,6822,36542,-0.0149928256211555,CHG,AL_FL
138,Fvb4,6850001,6900000,50000,*,8994,38738,0.0823011873907427,CHG,AL_FL
139,Fvb4,6900001,6950000,50000,*,8905,33594,0.0377898596621233,CHG,AL_FL
140,Fvb4,6950001,7000000,50000,*,11303,35675,0.122598639788718,CHG,AL_FL
141,Fvb4,7000001,7050000,50000,*,8444,39026,0.0446591808294448,CHG,AL_FL
142,Fvb4,7050001,7100000,50000,*,7332,32084,0.124683690228079,CHG,AL_FL
143,Fvb4,7100001,7150000,50000,*,15624,36739,0.0173039793927028,CHG,AL_FL
144,Fvb4,7150001,7200000,50000,*,15227,27728,0.299120337673425,CHG,AL_FL
145,Fvb4,7200001,7250000,50000,*,9928,42256,0.0201082596173489,CHG,AL_FL
146,Fvb4,7250001,7300000,50000,*,13650,32157,0.0203082883120375,CHG,AL_FL
147,Fvb4,7300001,7350000,50000,*,11430,34624,0.0345309541019769,CHG,AL_FL
148,Fvb4,7350001,7400000,50000,*,9017,44832,-0.070270466767555,CHG,AL_FL
149,Fvb4,7400001,7450000,50000,*,10748,30680,0.000722246430103046,CHG,AL_FL
150,Fvb4,7450001,7500000,50000,*,11366,50704,0.0402408098577431,CHG,AL_FL
151,Fvb4,7500001,7550000,50000,*,9800,26563,0.0509585567076922,CHG,AL_FL
152,Fvb4,7550001,7600000,50000,*,11680,36834,0.0533036700134507,CHG,AL_FL
153,Fvb4,7600001,7650000,50000,*,13343,34378,0.0129682082585408,CHG,AL_FL
154,Fvb4,7650001,7700000,50000,*,12275,31099,0.0529377210249051,CHG,AL_FL
155,Fvb4,7700001,7750000,50000,*,14976,33480,0.0479893133831749,CHG,AL_FL
156,Fvb4,7750001,7800000,50000,*,13720,32205,-0.0163705831176656,CHG,AL_FL
157,Fvb4,7800001,7850000,50000,*,14955,27897,-0.0325259448249708,CHG,AL_FL
158,Fvb4,7850001,7900000,50000,*,10760,31020,-0.0361623894963163,CHG,AL_FL
159,Fvb4,7900001,7950000,50000,*,17806,28366,0.0607476855281587,CHG,AL_FL
160,Fvb4,7950001,8000000,50000,*,12675,39415,0.0468077467181856,CHG,AL_FL
161,Fvb4,8000001,8050000,50000,*,15421,31865,0.147177933623736,CHG,AL_FL
162,Fvb4,8050001,8100000,50000,*,15407,30644,0.0803891876472621,CHG,AL_FL
163,Fvb4,8100001,8150000,50000,*,12803,30818,0.11607937065429,CHG,AL_FL
164,Fvb4,8150001,8200000,50000,*,14471,37768,0.0629322486674115,CHG,AL_FL
165,Fvb4,8200001,8250000,50000,*,13762,37155,0.0835710188929184,CHG,AL_FL
166,Fvb4,8250001,8300000,50000,*,14072,31807,0.0767707706763817,CHG,AL_FL
167,Fvb4,8300001,8350000,50000,*,22859,35985,0.0839816741401432,CHG,AL_FL
168,Fvb4,8350001,8400000,50000,*,13903,31093,0.144036335652675,CHG,AL_FL
169,Fvb4,8400001,8450000,50000,*,14406,29431,-0.0453459817112141,CHG,AL_FL
170,Fvb4,8450001,8500000,50000,*,10313,24412,0.0216104286337701,CHG,AL_FL
171,Fvb4,8500001,8550000,50000,*,14044,38883,0.104710175985488,CHG,AL_FL
172,Fvb4,8550001,8600000,50000,*,20548,32285,0.114430554504067,CHG,AL_FL
173,Fvb4,8600001,8650000,50000,*,15605,35272,0.174830118039727,CHG,AL_FL
174,Fvb4,8650001,8700000,50000,*,13790,28436,-0.0193097642990439,CHG,AL_FL
175,Fvb4,8700001,8750000,50000,*,18895,29844,-0.105920649395739,CHG,AL_FL
