,seqnames,start,end,width,strand,sumReadsM,sumReadsN,Propdiff.CHG.Fvb3,context,group
1,Fvb3,1,50000,50000,*,7435,39136,0.103181150765021,CHG,AL_FL
2,Fvb3,50001,100000,50000,*,1110,52497,0.00149498473581806,CHG,AL_FL
3,Fvb3,100001,150000,50000,*,1597,49313,0.00487647920588816,CHG,AL_FL
4,Fvb3,150001,200000,50000,*,1329,54101,0.00480632123052183,CHG,AL_FL
5,Fvb3,200001,250000,50000,*,1621,52141,0.000710989271064819,CHG,AL_FL
6,Fvb3,250001,300000,50000,*,1749,49850,0.0269905476827122,CHG,AL_FL
7,Fvb3,300001,350000,50000,*,2978,45924,-0.0121383429496159,CHG,AL_FL
8,Fvb3,350001,400000,50000,*,3510,47167,-0.0192945371265805,CHG,AL_FL
9,Fvb3,400001,450000,50000,*,1861,53242,0.0194095666030149,CHG,AL_FL
10,Fvb3,450001,500000,50000,*,1758,59294,0.0064466134354886,CHG,AL_FL
11,Fvb3,500001,550000,50000,*,2553,49142,0.00845069007777936,CHG,AL_FL
12,Fvb3,550001,600000,50000,*,10310,50182,0.128906187747834,CHG,AL_FL
13,Fvb3,600001,650000,50000,*,7155,40454,0.0595560895513582,CHG,AL_FL
14,Fvb3,650001,700000,50000,*,6446,52208,0.0353036183416633,CHG,AL_FL
15,Fvb3,700001,750000,50000,*,3746,47745,0.0102092191672315,CHG,AL_FL
16,Fvb3,750001,800000,50000,*,842,43745,-0.000413275055593208,CHG,AL_FL
17,Fvb3,800001,850000,50000,*,11600,39674,0.193794860363636,CHG,AL_FL
18,Fvb3,850001,900000,50000,*,1329,48168,0.00410810963171263,CHG,AL_FL
19,Fvb3,900001,950000,50000,*,2743,39117,0.01795056869756,CHG,AL_FL
20,Fvb3,950001,1000000,50000,*,651,51982,0.00326124365322366,CHG,AL_FL
21,Fvb3,1000001,1050000,50000,*,3106,41304,0.0147852395588485,CHG,AL_FL
22,Fvb3,1050001,1100000,50000,*,2008,38551,-0.00021337435725214,CHG,AL_FL
23,Fvb3,1100001,1150000,50000,*,1530,23355,0.0352655743316013,CHG,AL_FL
24,Fvb3,1150001,1200000,50000,*,1316,57063,0.0102336445451683,CHG,AL_FL
25,Fvb3,1200001,1250000,50000,*,591,51135,-0.00650387491496674,CHG,AL_FL
26,Fvb3,1250001,1300000,50000,*,2660,45904,0.0225879038454502,CHG,AL_FL
27,Fvb3,1300001,1350000,50000,*,7168,55222,0.0958969542415504,CHG,AL_FL
28,Fvb3,1350001,1400000,50000,*,779,43954,0.00582984203059015,CHG,AL_FL
29,Fvb3,1400001,1450000,50000,*,2180,42733,0.0344536635708806,CHG,AL_FL
30,Fvb3,1450001,1500000,50000,*,789,27924,-0.0112573431207105,CHG,AL_FL
31,Fvb3,1500001,1550000,50000,*,4560,22136,-0.0518972169614096,CHG,AL_FL
32,Fvb3,1550001,1600000,50000,*,713,51967,-0.00644443881454715,CHG,AL_FL
33,Fvb3,1600001,1650000,50000,*,1318,38279,-0.0235990691776277,CHG,AL_FL
34,Fvb3,1650001,1700000,50000,*,4529,35357,0.0715526445386953,CHG,AL_FL
35,Fvb3,1700001,1750000,50000,*,2507,47733,-0.010017359252934,CHG,AL_FL
36,Fvb3,1750001,1800000,50000,*,5577,46586,0.0409137855947796,CHG,AL_FL
37,Fvb3,1800001,1850000,50000,*,5106,48600,0.0566907111282435,CHG,AL_FL
38,Fvb3,1850001,1900000,50000,*,584,41253,0.00179857235508146,CHG,AL_FL
39,Fvb3,1900001,1950000,50000,*,1510,31781,0.0130539108839556,CHG,AL_FL
40,Fvb3,1950001,2000000,50000,*,3392,44140,0.0449125850979698,CHG,AL_FL
41,Fvb3,2000001,2050000,50000,*,3708,34874,-0.0394604673639088,CHG,AL_FL
42,Fvb3,2050001,2100000,50000,*,1564,46269,0.00508975121077331,CHG,AL_FL
43,Fvb3,2100001,2150000,50000,*,3396,45291,0.040283741478138,CHG,AL_FL
44,Fvb3,2150001,2200000,50000,*,5373,40307,0.0909574102495405,CHG,AL_FL
45,Fvb3,2200001,2250000,50000,*,2833,41075,0.00631678127891297,CHG,AL_FL
46,Fvb3,2250001,2300000,50000,*,1950,42379,0.00992958075344962,CHG,AL_FL
