,seqnames,start,end,width,strand,sumReadsM,sumReadsN,Propdiff.CHG.Fvb7,context,group
1,Fvb7,1,50000,50000,*,52,134,0.0455939480678798,CHG,AK_FK
2,Fvb7,50001,100000,50000,*,0,0,0,CHG,AK_FK
3,Fvb7,100001,150000,50000,*,0,0,0,CHG,AK_FK
4,Fvb7,150001,200000,50000,*,0,0,0,CHG,AK_FK
5,Fvb7,200001,250000,50000,*,0,0,0,CHG,AK_FK
6,Fvb7,250001,300000,50000,*,0,0,0,CHG,AK_FK
7,Fvb7,300001,350000,50000,*,0,0,0,CHG,AK_FK
8,Fvb7,350001,400000,50000,*,0,0,0,CHG,AK_FK
9,Fvb7,400001,450000,50000,*,0,0,0,CHG,AK_FK
10,Fvb7,450001,500000,50000,*,0,0,0,CHG,AK_FK
11,Fvb7,500001,550000,50000,*,0,0,0,CHG,AK_FK
12,Fvb7,550001,600000,50000,*,8,10,-0.0333333333333333,CHG,AK_FK
13,Fvb7,600001,650000,50000,*,24007,42383,0.0291985112400296,CHG,AK_FK
14,Fvb7,650001,700000,50000,*,10460,46265,0.0422732705263268,CHG,AK_FK
15,Fvb7,700001,750000,50000,*,11211,29927,0.046561549202326,CHG,AK_FK
16,Fvb7,750001,800000,50000,*,7292,55618,0.019005517949188,CHG,AK_FK
17,Fvb7,800001,850000,50000,*,18323,39549,-0.0309336507681826,CHG,AK_FK
18,Fvb7,850001,900000,50000,*,6957,28502,0.00458413104163366,CHG,AK_FK
19,Fvb7,900001,950000,50000,*,21703,36889,0.0115360759600115,CHG,AK_FK
20,Fvb7,950001,1000000,50000,*,12391,25525,0.0592711448836185,CHG,AK_FK
21,Fvb7,1000001,1050000,50000,*,14704,38760,-0.00463402045832167,CHG,AK_FK
22,Fvb7,1050001,1100000,50000,*,12659,29336,0.0207301266896175,CHG,AK_FK
23,Fvb7,1100001,1150000,50000,*,10704,47668,0.0163598277419507,CHG,AK_FK
24,Fvb7,1150001,1200000,50000,*,9357,53590,0.0350865625842301,CHG,AK_FK
25,Fvb7,1200001,1250000,50000,*,10235,28458,-0.0582755849959273,CHG,AK_FK
26,Fvb7,1250001,1300000,50000,*,16772,37471,0.1302934240729,CHG,AK_FK
27,Fvb7,1300001,1350000,50000,*,9445,46896,0.01419472056324,CHG,AK_FK
