,seqnames,start,end,width,strand,sumReadsM,sumReadsN,Propdiff.CHH.Fvb6,context,group
1,Fvb6,1,50000,50000,*,12768,240807,0.00757035332606235,CHH,AK_FK
2,Fvb6,50001,100000,50000,*,5977,205539,-0.00317127330478865,CHH,AK_FK
3,Fvb6,100001,150000,50000,*,2617,258068,-0.00134766443032136,CHH,AK_FK
4,Fvb6,150001,200000,50000,*,11574,213008,-0.000331729686376195,CHH,AK_FK
5,Fvb6,200001,250000,50000,*,6603,81065,-0.0193689798798551,CHH,AK_FK
6,Fvb6,250001,300000,50000,*,4454,252980,0.000346970658670578,CHH,AK_FK
7,Fvb6,300001,350000,50000,*,3907,274726,0.0012142545970778,CHH,AK_FK
8,Fvb6,350001,400000,50000,*,3442,232204,-0.00891935523583695,CHH,AK_FK
9,Fvb6,400001,450000,50000,*,35454,258730,-0.000652780739497261,CHH,AK_FK
10,Fvb6,450001,500000,50000,*,4127,244613,0.00399458329371555,CHH,AK_FK
11,Fvb6,500001,550000,50000,*,2795,217491,0.00491446481098566,CHH,AK_FK
12,Fvb6,550001,600000,50000,*,2188,270276,-0.000895054501039234,CHH,AK_FK
13,Fvb6,600001,650000,50000,*,3188,340739,0.000636689296304584,CHH,AK_FK
14,Fvb6,650001,700000,50000,*,2239,165307,0.00150326818791227,CHH,AK_FK
15,Fvb6,700001,750000,50000,*,3256,235769,0.000473281791483258,CHH,AK_FK
16,Fvb6,750001,800000,50000,*,5616,239624,0.000464485152911771,CHH,AK_FK
17,Fvb6,800001,850000,50000,*,3642,255845,0.00441708165786542,CHH,AK_FK
18,Fvb6,850001,900000,50000,*,6178,270231,0.00526149752883774,CHH,AK_FK
19,Fvb6,900001,950000,50000,*,5579,255820,0.0134833823121305,CHH,AK_FK
20,Fvb6,950001,1000000,50000,*,5537,243796,0.00285077132156502,CHH,AK_FK
21,Fvb6,1000001,1050000,50000,*,2039,247504,-0.00203791249998901,CHH,AK_FK
22,Fvb6,1050001,1100000,50000,*,48768,274066,0.0191100380017446,CHH,AK_FK
23,Fvb6,1100001,1150000,50000,*,5353,265844,0.00237346710127872,CHH,AK_FK
24,Fvb6,1150001,1200000,50000,*,10137,194542,0.0202923497529366,CHH,AK_FK
25,Fvb6,1200001,1250000,50000,*,10728,247076,0.00800658540044722,CHH,AK_FK
26,Fvb6,1250001,1300000,50000,*,10124,231751,0.00523255267935576,CHH,AK_FK
27,Fvb6,1300001,1350000,50000,*,5110,247432,-0.000113960063573646,CHH,AK_FK
28,Fvb6,1350001,1400000,50000,*,3626,263400,0.00107534699091814,CHH,AK_FK
29,Fvb6,1400001,1450000,50000,*,3426,230782,-0.00615679957544386,CHH,AK_FK
30,Fvb6,1450001,1500000,50000,*,3550,257121,0.00229386710198723,CHH,AK_FK
31,Fvb6,1500001,1550000,50000,*,4633,237759,0.0019605356504495,CHH,AK_FK
32,Fvb6,1550001,1600000,50000,*,1242,94276,-0.000848461451784441,CHH,AK_FK
33,Fvb6,1600001,1650000,50000,*,5296,251342,0.00352892984606571,CHH,AK_FK
34,Fvb6,1650001,1700000,50000,*,6317,239587,0.0113325845355494,CHH,AK_FK
35,Fvb6,1700001,1750000,50000,*,8023,249215,0.01013499666125,CHH,AK_FK
36,Fvb6,1750001,1800000,50000,*,3836,222109,0.00676930950372407,CHH,AK_FK
37,Fvb6,1800001,1850000,50000,*,2855,252800,0.00123825144931769,CHH,AK_FK
38,Fvb6,1850001,1900000,50000,*,3662,267075,0.00434128834821268,CHH,AK_FK
39,Fvb6,1900001,1950000,50000,*,4449,228713,0.00444037399108992,CHH,AK_FK
40,Fvb6,1950001,2000000,50000,*,8093,338689,0.00652830547679971,CHH,AK_FK
41,Fvb6,2000001,2050000,50000,*,4971,259980,-5.52074542015044e-05,CHH,AK_FK
42,Fvb6,2050001,2100000,50000,*,6208,263656,0.00244210224905716,CHH,AK_FK
43,Fvb6,2100001,2150000,50000,*,12382,209038,0.00333996123304047,CHH,AK_FK
44,Fvb6,2150001,2200000,50000,*,3807,249490,0.00130122258359936,CHH,AK_FK
45,Fvb6,2200001,2250000,50000,*,5191,248449,0.00124384275777512,CHH,AK_FK
46,Fvb6,2250001,2300000,50000,*,4622,236278,0.00380523715583922,CHH,AK_FK
47,Fvb6,2300001,2350000,50000,*,5573,242082,-0.000463835661601433,CHH,AK_FK
48,Fvb6,2350001,2400000,50000,*,7497,169041,0.00959361342377927,CHH,AK_FK
49,Fvb6,2400001,2450000,50000,*,6624,222228,-0.00274424309449899,CHH,AK_FK
50,Fvb6,2450001,2500000,50000,*,156,22627,-0.0274481199956652,CHH,AK_FK
51,Fvb6,2500001,2550000,50000,*,4421,140936,0.00446916659233498,CHH,AK_FK
52,Fvb6,2550001,2600000,50000,*,3213,189430,-0.00371197840037821,CHH,AK_FK
53,Fvb6,2600001,2650000,50000,*,6531,233685,0.00735950511424891,CHH,AK_FK
