,seqnames,start,end,width,strand,sumReadsM,sumReadsN,Propdiff.CHG.Fvb7,context,group
1,Fvb7,1,50000,50000,*,21,72,-0.0557653575025176,CHG,AK_FK
2,Fvb7,50001,100000,50000,*,0,0,0,CHG,AK_FK
3,Fvb7,100001,150000,50000,*,0,0,0,CHG,AK_FK
4,Fvb7,150001,200000,50000,*,0,0,0,CHG,AK_FK
5,Fvb7,200001,250000,50000,*,0,0,0,CHG,AK_FK
6,Fvb7,250001,300000,50000,*,0,0,0,CHG,AK_FK
7,Fvb7,300001,350000,50000,*,0,0,0,CHG,AK_FK
8,Fvb7,350001,400000,50000,*,0,0,0,CHG,AK_FK
9,Fvb7,400001,450000,50000,*,0,0,0,CHG,AK_FK
10,Fvb7,450001,500000,50000,*,0,0,0,CHG,AK_FK
11,Fvb7,500001,550000,50000,*,0,0,0,CHG,AK_FK
12,Fvb7,550001,600000,50000,*,9,10,NA,CHG,AK_FK
13,Fvb7,600001,650000,50000,*,8861,15904,-0.00420154845310328,CHG,AK_FK
14,Fvb7,650001,700000,50000,*,3636,17929,-0.00719698779693392,CHG,AK_FK
15,Fvb7,700001,750000,50000,*,4002,11653,-0.0506776965186451,CHG,AK_FK
16,Fvb7,750001,800000,50000,*,2717,23695,-0.0147487292471035,CHG,AK_FK
17,Fvb7,800001,850000,50000,*,7224,15979,-0.0557590309045384,CHG,AK_FK
18,Fvb7,850001,900000,50000,*,2678,11760,-0.0417866750267996,CHG,AK_FK
19,Fvb7,900001,950000,50000,*,8146,14897,-0.0406669503009617,CHG,AK_FK
20,Fvb7,950001,1000000,50000,*,4822,10337,-0.00458855123669449,CHG,AK_FK
21,Fvb7,1000001,1050000,50000,*,5894,16375,-0.0439082250386295,CHG,AK_FK
22,Fvb7,1050001,1100000,50000,*,4615,11813,-0.0506372797733281,CHG,AK_FK
23,Fvb7,1100001,1150000,50000,*,4065,19743,-0.0203546892793702,CHG,AK_FK
24,Fvb7,1150001,1200000,50000,*,3431,22322,-0.024458302576108,CHG,AK_FK
25,Fvb7,1200001,1250000,50000,*,4042,11613,-0.0865358459643372,CHG,AK_FK
26,Fvb7,1250001,1300000,50000,*,6417,15203,0.0911920610819916,CHG,AK_FK
27,Fvb7,1300001,1350000,50000,*,3511,19627,-0.0265021380962004,CHG,AK_FK
28,Fvb7,1350001,1400000,50000,*,4080,18776,-0.0293499751009301,CHG,AK_FK
29,Fvb7,1400001,1450000,50000,*,2755,18271,-0.00223326318764308,CHG,AK_FK
30,Fvb7,1450001,1500000,50000,*,3124,16320,-0.0415120107083424,CHG,AK_FK
31,Fvb7,1500001,1550000,50000,*,2149,18179,-0.0165865446160364,CHG,AK_FK
32,Fvb7,1550001,1600000,50000,*,3349,21153,-0.0395231365822947,CHG,AK_FK
33,Fvb7,1600001,1650000,50000,*,3355,22160,0.000833945216096588,CHG,AK_FK
34,Fvb7,1650001,1700000,50000,*,3996,22498,-0.0111039888850204,CHG,AK_FK
35,Fvb7,1700001,1750000,50000,*,5913,15129,-0.022438886604023,CHG,AK_FK
36,Fvb7,1750001,1800000,50000,*,2756,20149,-0.0126296423886775,CHG,AK_FK
37,Fvb7,1800001,1850000,50000,*,4052,16891,-0.0408636937562626,CHG,AK_FK
38,Fvb7,1850001,1900000,50000,*,5563,21198,0.00296232754930892,CHG,AK_FK
39,Fvb7,1900001,1950000,50000,*,3083,18888,-0.0318696783776282,CHG,AK_FK
40,Fvb7,1950001,2000000,50000,*,4743,23930,0.0236601624753522,CHG,AK_FK
41,Fvb7,2000001,2050000,50000,*,2320,20704,0.00109714048993528,CHG,AK_FK
42,Fvb7,2050001,2100000,50000,*,3114,16493,-0.0168691435048697,CHG,AK_FK
43,Fvb7,2100001,2150000,50000,*,4976,12054,-0.0196292745946898,CHG,AK_FK
44,Fvb7,2150001,2200000,50000,*,1269,21604,-0.0261163356909072,CHG,AK_FK
45,Fvb7,2200001,2250000,50000,*,6035,14469,-0.0207417572542929,CHG,AK_FK
46,Fvb7,2250001,2300000,50000,*,6024,18778,-0.0252974773922401,CHG,AK_FK
47,Fvb7,2300001,2350000,50000,*,5696,24890,-0.0362296684430302,CHG,AK_FK
48,Fvb7,2350001,2400000,50000,*,1447,22206,-0.0272168889933648,CHG,AK_FK
49,Fvb7,2400001,2450000,50000,*,3392,20956,-0.0207239727135154,CHG,AK_FK
50,Fvb7,2450001,2500000,50000,*,6063,16187,0.00141527841288264,CHG,AK_FK
51,Fvb7,2500001,2550000,50000,*,7422,19262,0.0171816130430844,CHG,AK_FK
52,Fvb7,2550001,2600000,50000,*,7294,18354,-0.0430293111277871,CHG,AK_FK
53,Fvb7,2600001,2650000,50000,*,3292,20496,-0.00333427424349442,CHG,AK_FK
54,Fvb7,2650001,2700000,50000,*,2612,22985,-0.00264645500341286,CHG,AK_FK
55,Fvb7,2700001,2750000,50000,*,4463,18523,-0.0241264558629672,CHG,AK_FK
56,Fvb7,2750001,2800000,50000,*,3816,16429,-0.0165473308249296,CHG,AK_FK
57,Fvb7,2800001,2850000,50000,*,3176,19400,-0.0446770511215686,CHG,AK_FK
58,Fvb7,2850001,2900000,50000,*,5562,11588,0.0050224668124908,CHG,AK_FK
59,Fvb7,2900001,2950000,50000,*,3712,22729,-0.0278729861797993,CHG,AK_FK
60,Fvb7,2950001,3000000,50000,*,4136,18814,-0.0160950951777447,CHG,AK_FK
61,Fvb7,3000001,3050000,50000,*,1165,17104,-0.074149496009825,CHG,AK_FK
62,Fvb7,3050001,3100000,50000,*,3958,17175,-0.0254372331395937,CHG,AK_FK
63,Fvb7,3100001,3150000,50000,*,3857,18710,-0.0198449043610963,CHG,AK_FK
64,Fvb7,3150001,3200000,50000,*,2644,25118,-0.00953866043208348,CHG,AK_FK
65,Fvb7,3200001,3250000,50000,*,4492,15959,-0.0164913238673361,CHG,AK_FK
66,Fvb7,3250001,3300000,50000,*,4877,20103,-0.0442398128918721,CHG,AK_FK
67,Fvb7,3300001,3350000,50000,*,8068,15652,-0.0268943365552797,CHG,AK_FK
68,Fvb7,3350001,3400000,50000,*,5738,15778,-0.0316603910890106,CHG,AK_FK
69,Fvb7,3400001,3450000,50000,*,863,23489,-0.00611654087323549,CHG,AK_FK
70,Fvb7,3450001,3500000,50000,*,6402,18114,-0.00227605099855882,CHG,AK_FK
71,Fvb7,3500001,3550000,50000,*,2552,19652,-0.05292852850571,CHG,AK_FK
72,Fvb7,3550001,3600000,50000,*,4893,17899,-0.00515164578413163,CHG,AK_FK
73,Fvb7,3600001,3650000,50000,*,2523,18702,-0.0286232519239393,CHG,AK_FK
74,Fvb7,3650001,3700000,50000,*,5103,17601,-0.0216820428990192,CHG,AK_FK
75,Fvb7,3700001,3750000,50000,*,7769,22476,-0.0338800914977468,CHG,AK_FK
76,Fvb7,3750001,3800000,50000,*,7552,17334,-0.0218187344629388,CHG,AK_FK
77,Fvb7,3800001,3850000,50000,*,5574,17717,-0.0400277018845326,CHG,AK_FK
78,Fvb7,3850001,3900000,50000,*,2683,15683,-0.024878170246999,CHG,AK_FK
79,Fvb7,3900001,3950000,50000,*,8959,16818,-0.0319300615466387,CHG,AK_FK
80,Fvb7,3950001,4000000,50000,*,1506,18642,-0.0468183266062829,CHG,AK_FK
81,Fvb7,4000001,4050000,50000,*,6756,10199,0.0435210581249902,CHG,AK_FK
82,Fvb7,4050001,4100000,50000,*,9594,16458,-0.0360446254298696,CHG,AK_FK
83,Fvb7,4100001,4150000,50000,*,3474,6554,-0.0864518401076391,CHG,AK_FK
84,Fvb7,4150001,4200000,50000,*,8014,12561,-0.047100160556237,CHG,AK_FK
85,Fvb7,4200001,4250000,50000,*,3966,19802,-0.0184766100991201,CHG,AK_FK
86,Fvb7,4250001,4300000,50000,*,1726,22018,-0.0295377009010774,CHG,AK_FK
