,seqnames,start,end,width,strand,sumReadsM,sumReadsN,Propdiff.CHG.Fvb5,context,group
1,Fvb5,1,50000,50000,*,6740,16761,-0.023779477269706,CHG,AK_FK
2,Fvb5,50001,100000,50000,*,3493,18891,0.00623663951091333,CHG,AK_FK
3,Fvb5,100001,150000,50000,*,592,28979,-0.00237769941721545,CHG,AK_FK
4,Fvb5,150001,200000,50000,*,1450,24366,-0.0125523962795172,CHG,AK_FK
5,Fvb5,200001,250000,50000,*,336,26675,-0.00594467135553022,CHG,AK_FK
6,Fvb5,250001,300000,50000,*,452,29553,-0.00133533874887078,CHG,AK_FK
7,Fvb5,300001,350000,50000,*,205,28398,0.000328526523867184,CHG,AK_FK
8,Fvb5,350001,400000,50000,*,259,29500,-0.00487943218035259,CHG,AK_FK
9,Fvb5,400001,450000,50000,*,395,28722,-0.0023942647933464,CHG,AK_FK
10,Fvb5,450001,500000,50000,*,436,27086,-0.00579652516644436,CHG,AK_FK
11,Fvb5,500001,550000,50000,*,379,26215,0.00222779472373054,CHG,AK_FK
12,Fvb5,550001,600000,50000,*,983,22188,-0.00448512648112572,CHG,AK_FK
13,Fvb5,600001,650000,50000,*,5308,14292,-0.0937750283219028,CHG,AK_FK
14,Fvb5,650001,700000,50000,*,1554,28886,0.0380870931458083,CHG,AK_FK
15,Fvb5,700001,750000,50000,*,765,24095,-0.00384865808688403,CHG,AK_FK
16,Fvb5,750001,800000,50000,*,3725,27898,-0.0281998354513728,CHG,AK_FK
17,Fvb5,800001,850000,50000,*,754,26756,-0.00305228170560131,CHG,AK_FK
18,Fvb5,850001,900000,50000,*,897,23367,-0.014531848819144,CHG,AK_FK
19,Fvb5,900001,950000,50000,*,552,27113,-0.000974741503496045,CHG,AK_FK
20,Fvb5,950001,1000000,50000,*,1000,14785,-0.158780856115327,CHG,AK_FK
21,Fvb5,1000001,1050000,50000,*,3573,10375,-0.0741750638919314,CHG,AK_FK
22,Fvb5,1050001,1100000,50000,*,1129,25748,-0.00825441359365185,CHG,AK_FK
23,Fvb5,1100001,1150000,50000,*,1260,26681,0.000630464180351474,CHG,AK_FK
24,Fvb5,1150001,1200000,50000,*,977,29468,-0.00822800954142327,CHG,AK_FK
25,Fvb5,1200001,1250000,50000,*,3351,23615,-0.0644996085721107,CHG,AK_FK
26,Fvb5,1250001,1300000,50000,*,479,27229,-0.00425812995285787,CHG,AK_FK
27,Fvb5,1300001,1350000,50000,*,1520,25430,-0.00187379046483591,CHG,AK_FK
28,Fvb5,1350001,1400000,50000,*,804,27358,-0.00505574369968869,CHG,AK_FK
29,Fvb5,1400001,1450000,50000,*,254,25760,-0.00492906255870293,CHG,AK_FK
30,Fvb5,1450001,1500000,50000,*,2255,20312,-0.0525166959030733,CHG,AK_FK
31,Fvb5,1500001,1550000,50000,*,577,23980,0.00324349361993746,CHG,AK_FK
32,Fvb5,1550001,1600000,50000,*,926,20435,-0.00470329383362295,CHG,AK_FK
33,Fvb5,1600001,1650000,50000,*,809,19937,-0.0237809061527026,CHG,AK_FK
34,Fvb5,1650001,1700000,50000,*,842,20412,-0.00327786749585054,CHG,AK_FK
35,Fvb5,1700001,1750000,50000,*,420,24864,-0.00173090773565212,CHG,AK_FK
36,Fvb5,1750001,1800000,50000,*,290,24558,-0.00321745373203484,CHG,AK_FK
37,Fvb5,1800001,1850000,50000,*,2516,23714,-0.00162890041231527,CHG,AK_FK
38,Fvb5,1850001,1900000,50000,*,4197,22277,-0.00296807691060053,CHG,AK_FK
39,Fvb5,1900001,1950000,50000,*,423,26286,-0.00198642753087602,CHG,AK_FK
40,Fvb5,1950001,2000000,50000,*,3636,25975,-0.0128239696143952,CHG,AK_FK
41,Fvb5,2000001,2050000,50000,*,1446,21134,0.0210763307475806,CHG,AK_FK
42,Fvb5,2050001,2100000,50000,*,816,30247,-0.0169409223285357,CHG,AK_FK
43,Fvb5,2100001,2150000,50000,*,599,18892,0.00542690319960665,CHG,AK_FK
44,Fvb5,2150001,2200000,50000,*,818,22596,-0.00725250396141962,CHG,AK_FK
45,Fvb5,2200001,2250000,50000,*,908,26486,-0.00285616928542683,CHG,AK_FK
46,Fvb5,2250001,2300000,50000,*,805,18726,-0.0721135016210179,CHG,AK_FK
47,Fvb5,2300001,2350000,50000,*,1337,23703,0.0355607954167804,CHG,AK_FK
48,Fvb5,2350001,2400000,50000,*,841,22870,0.00871101375006542,CHG,AK_FK
49,Fvb5,2400001,2450000,50000,*,604,24468,-0.00187403723518318,CHG,AK_FK
50,Fvb5,2450001,2500000,50000,*,3108,23665,-0.00616680752165646,CHG,AK_FK
51,Fvb5,2500001,2550000,50000,*,5002,20625,-0.016992405640677,CHG,AK_FK
52,Fvb5,2550001,2600000,50000,*,1234,25744,-0.00400718338667083,CHG,AK_FK
53,Fvb5,2600001,2650000,50000,*,2486,25024,-0.00753820186329217,CHG,AK_FK
54,Fvb5,2650001,2700000,50000,*,492,27681,-0.000501237518748761,CHG,AK_FK
55,Fvb5,2700001,2750000,50000,*,2385,23476,-0.00804407657892099,CHG,AK_FK
56,Fvb5,2750001,2800000,50000,*,2636,23523,-0.0233277983481686,CHG,AK_FK
57,Fvb5,2800001,2850000,50000,*,8389,19243,-0.0705003151427825,CHG,AK_FK
58,Fvb5,2850001,2900000,50000,*,1037,22994,0.00612292834432391,CHG,AK_FK
59,Fvb5,2900001,2950000,50000,*,1151,26733,-0.0106984544617948,CHG,AK_FK
60,Fvb5,2950001,3000000,50000,*,607,25416,0.00214610305285083,CHG,AK_FK
61,Fvb5,3000001,3050000,50000,*,992,23747,0.00650854954626283,CHG,AK_FK
62,Fvb5,3050001,3100000,50000,*,464,23017,-0.0210012816054977,CHG,AK_FK
63,Fvb5,3100001,3150000,50000,*,1473,21589,-0.0104990083069626,CHG,AK_FK
64,Fvb5,3150001,3200000,50000,*,751,18933,0.00222036931243434,CHG,AK_FK
65,Fvb5,3200001,3250000,50000,*,176,27655,-0.00757733822400075,CHG,AK_FK
66,Fvb5,3250001,3300000,50000,*,1246,19395,-0.0945029939939737,CHG,AK_FK
67,Fvb5,3300001,3350000,50000,*,2024,22407,-0.00374616407852291,CHG,AK_FK
68,Fvb5,3350001,3400000,50000,*,127,8380,-0.0127312382946353,CHG,AK_FK
69,Fvb5,3400001,3450000,50000,*,755,25749,-0.00481446697955303,CHG,AK_FK
70,Fvb5,3450001,3500000,50000,*,1108,26262,-0.0116787077093556,CHG,AK_FK
71,Fvb5,3500001,3550000,50000,*,1037,23803,-0.0130139540770773,CHG,AK_FK
72,Fvb5,3550001,3600000,50000,*,1828,18252,-0.0200515850505702,CHG,AK_FK
73,Fvb5,3600001,3650000,50000,*,2836,23019,-0.0212357471971015,CHG,AK_FK
74,Fvb5,3650001,3700000,50000,*,2435,20045,0.0305864512876739,CHG,AK_FK
75,Fvb5,3700001,3750000,50000,*,516,28063,-0.00303542872368879,CHG,AK_FK
76,Fvb5,3750001,3800000,50000,*,3783,22192,0.0139291620190563,CHG,AK_FK
