,seqnames,start,end,width,strand,sumReadsM,sumReadsN,Propdiff.CHH.Fvb7,context,group
1,Fvb7,1,50000,50000,*,8,380,-0.247478836952521,CHH,AL_FL
2,Fvb7,50001,100000,50000,*,0,0,NA,CHH,AL_FL
3,Fvb7,100001,150000,50000,*,0,0,NA,CHH,AL_FL
4,Fvb7,150001,200000,50000,*,0,0,NA,CHH,AL_FL
5,Fvb7,200001,250000,50000,*,0,0,NA,CHH,AL_FL
6,Fvb7,250001,300000,50000,*,0,0,NA,CHH,AL_FL
7,Fvb7,300001,350000,50000,*,0,0,NA,CHH,AL_FL
8,Fvb7,350001,400000,50000,*,0,0,NA,CHH,AL_FL
9,Fvb7,400001,450000,50000,*,0,0,NA,CHH,AL_FL
10,Fvb7,450001,500000,50000,*,0,0,NA,CHH,AL_FL
11,Fvb7,500001,550000,50000,*,0,0,NA,CHH,AL_FL
12,Fvb7,550001,600000,50000,*,1,56,-0.0932539682539683,CHH,AL_FL
13,Fvb7,600001,650000,50000,*,4247,86478,-0.0104420811687704,CHH,AL_FL
14,Fvb7,650001,700000,50000,*,2338,90925,0.00143605391206441,CHH,AL_FL
15,Fvb7,700001,750000,50000,*,2583,61722,-0.00174003446174148,CHH,AL_FL
16,Fvb7,750001,800000,50000,*,1959,104786,-0.0204235334831184,CHH,AL_FL
17,Fvb7,800001,850000,50000,*,3275,78250,-0.0118987192121675,CHH,AL_FL
18,Fvb7,850001,900000,50000,*,1401,62716,-0.00820810071082951,CHH,AL_FL
19,Fvb7,900001,950000,50000,*,2530,75217,-0.0187937640381186,CHH,AL_FL
20,Fvb7,950001,1000000,50000,*,2798,66954,-0.0106619085583556,CHH,AL_FL
21,Fvb7,1000001,1050000,50000,*,2851,81700,-0.01138860917364,CHH,AL_FL
22,Fvb7,1050001,1100000,50000,*,2241,64824,-0.0134901133426036,CHH,AL_FL
23,Fvb7,1100001,1150000,50000,*,2614,101059,-0.010141492669348,CHH,AL_FL
24,Fvb7,1150001,1200000,50000,*,1887,104218,-0.00497934533370328,CHH,AL_FL
25,Fvb7,1200001,1250000,50000,*,2312,58807,-0.0175735734369557,CHH,AL_FL
26,Fvb7,1250001,1300000,50000,*,5885,77943,0.00585365610395192,CHH,AL_FL
27,Fvb7,1300001,1350000,50000,*,2058,93053,-0.0132053639137745,CHH,AL_FL
28,Fvb7,1350001,1400000,50000,*,2729,91314,-0.00332275178489676,CHH,AL_FL
29,Fvb7,1400001,1450000,50000,*,1722,99073,-0.0124111182656268,CHH,AL_FL
30,Fvb7,1450001,1500000,50000,*,2033,82753,-0.0139134766943545,CHH,AL_FL
31,Fvb7,1500001,1550000,50000,*,2109,98322,-0.00193836177062985,CHH,AL_FL
32,Fvb7,1550001,1600000,50000,*,2266,112841,-0.0118545660208625,CHH,AL_FL
33,Fvb7,1600001,1650000,50000,*,2030,105827,-0.0106107528318655,CHH,AL_FL
34,Fvb7,1650001,1700000,50000,*,2078,111086,0.000514092886170527,CHH,AL_FL
35,Fvb7,1700001,1750000,50000,*,3359,84222,-0.0107797449338154,CHH,AL_FL
36,Fvb7,1750001,1800000,50000,*,2173,108527,0.00600510619477181,CHH,AL_FL
37,Fvb7,1800001,1850000,50000,*,2587,88785,0.00571393486488245,CHH,AL_FL
38,Fvb7,1850001,1900000,50000,*,2829,94353,-0.00790878291717267,CHH,AL_FL
